dist,actual_issame,,,dist
0.614427694,0,,,0.614427694
0.613068205,0,,,0.613068205
0.597133593,0,,,0.597133593
0.625864973,0,,,0.625864973
0.629817724,0,,,0.629817724
0.62608172,0,,,0.62608172
0.644879633,0,,,0.644879633
0.623689095,0,,,0.623689095
0.629704336,0,,,0.629704336
0.569307756,0,,,0.569307756
0.605225413,0,,,0.605225413
0.563603509,0,,,0.563603509
0.629969754,0,,,0.629969754
0.680164762,0,,,0.680164762
0.673015256,0,,,0.673015256
0.651400144,0,,,0.651400144
0.639912819,0,,,0.639912819
0.652543727,0,,,0.652543727
0.60922817,0,,,0.60922817
0.645450189,0,,,0.645450189
0.6806155,0,,,0.6806155
0.659743335,0,,,0.659743335
0.652620223,0,,,0.652620223
0.624787275,0,,,0.624787275
0.628176294,0,,,0.628176294
0.644995296,0,,,0.644995296
0.647530686,0,,,0.647530686
0.646061882,0,,,0.646061882
0.635950111,0,,,0.635950111
0.649702771,0,,,0.649702771
0.630085185,0,,,0.630085185
0.629431262,0,,,0.629431262
0.616999645,0,,,0.616999645
0.630957296,0,,,0.630957296
0.633855389,0,,,0.633855389
0.656872614,0,,,0.656872614
0.617958223,0,,,0.617958223
0.629314133,0,,,0.629314133
0.617061086,0,,,0.617061086
0.56213459,0,,,0.56213459
0.576215179,0,,,0.576215179
0.5663615,0,,,0.5663615
0.580296886,0,,,0.580296886
0.576938297,0,,,0.576938297
0.589229892,0,,,0.589229892
0.62919278,0,,,0.62919278
0.618215524,0,,,0.618215524
0.62553141,0,,,0.62553141
0.586605978,0,,,0.586605978
0.582476793,0,,,0.582476793
0.578580915,0,,,0.578580915
0.633875544,0,,,0.633875544
0.64050522,0,,,0.64050522
0.655187289,0,,,0.655187289
0.600312154,0,,,0.600312154
0.642107578,0,,,0.642107578
0.617801251,0,,,0.617801251
0.624115112,0,,,0.624115112
0.633093333,0,,,0.633093333
0.616179236,0,,,0.616179236
0.659100127,0,,,0.659100127
0.675478878,0,,,0.675478878
0.604899151,0,,,0.604899151
0.621093407,0,,,0.621093407
0.622214564,0,,,0.622214564
0.665289427,0,,,0.665289427
0.656496719,0,,,0.656496719
0.663198097,0,,,0.663198097
0.672543919,0,,,0.672543919
0.675688232,0,,,0.675688232
0.66477825,0,,,0.66477825
0.613518966,0,,,0.613518966
0.602109508,0,,,0.602109508
0.619675194,0,,,0.619675194
0.606119703,0,,,0.606119703
0.614584552,0,,,0.614584552
0.658085897,0,,,0.658085897
0.57807651,0,,,0.57807651
0.588663725,0,,,0.588663725
0.607762679,0,,,0.607762679
0.615682628,0,,,0.615682628
0.59393372,0,,,0.59393372
0.680024525,0,,,0.680024525
0.647543837,0,,,0.647543837
0.660870823,0,,,0.660870823
0.611874253,0,,,0.611874253
0.612557764,0,,,0.612557764
0.597410518,0,,,0.597410518
0.640881218,0,,,0.640881218
0.636292539,0,,,0.636292539
0.641505705,0,,,0.641505705
0.625864841,0,,,0.625864841
0.623608942,0,,,0.623608942
0.621433186,0,,,0.621433186
0.652054275,0,,,0.652054275
0.662792813,0,,,0.662792813
0.659108007,0,,,0.659108007
0.629203982,0,,,0.629203982
0.610316652,0,,,0.610316652
0.617741436,0,,,0.617741436
0.646326666,0,,,0.646326666
0.667764457,0,,,0.667764457
0.662200612,0,,,0.662200612
0.650676131,0,,,0.650676131
0.658625715,0,,,0.658625715
0.654336479,0,,,0.654336479
0.627610206,0,,,0.627610206
0.629973512,0,,,0.629973512
0.655225203,0,,,0.655225203
0.642610909,0,,,0.642610909
0.651631549,0,,,0.651631549
0.677795702,0,,,0.677795702
0.651475523,0,,,0.651475523
0.638830577,0,,,0.638830577
0.673280436,0,,,0.673280436
0.645891066,0,,,0.645891066
0.671006145,0,,,0.671006145
0.668050341,0,,,0.668050341
0.687209302,0,,,0.687209302
0.671402565,0,,,0.671402565
0.658028466,0,,,0.658028466
0.678929225,0,,,0.678929225
0.656680711,0,,,0.656680711
0.663247991,0,,,0.663247991
0.654263918,0,,,0.654263918
0.651532823,0,,,0.651532823
0.650543417,0,,,0.650543417
0.618336664,0,,,0.618336664
0.615217347,0,,,0.615217347
0.657186249,0,,,0.657186249
0.652052036,0,,,0.652052036
0.622024897,0,,,0.622024897
0.623108008,0,,,0.623108008
0.621666011,0,,,0.621666011
0.62387586,0,,,0.62387586
0.634230233,0,,,0.634230233
0.616289405,0,,,0.616289405
0.605032929,0,,,0.605032929
0.627307292,0,,,0.627307292
0.622707557,0,,,0.622707557
0.622671909,0,,,0.622671909
0.630916515,0,,,0.630916515
0.609743325,0,,,0.609743325
0.61863062,0,,,0.61863062
0.648909202,0,,,0.648909202
0.623945336,0,,,0.623945336
0.641380902,0,,,0.641380902
0.664252181,0,,,0.664252181
0.665301053,0,,,0.665301053
0.435079469,1,,,0.435079469
0.409515941,1,,,0.409515941
0.407206692,1,,,0.407206692
0.618591442,0,,,0.618591442
0.619173206,0,,,0.619173206
0.612262671,0,,,0.612262671
0.648233049,0,,,0.648233049
0.657044497,0,,,0.657044497
0.632367656,0,,,0.632367656
0.678815623,0,,,0.678815623
0.662591275,0,,,0.662591275
0.676014812,0,,,0.676014812
0.667423476,0,,,0.667423476
0.644046909,0,,,0.644046909
0.651477585,0,,,0.651477585
0.649661069,0,,,0.649661069
0.635559095,0,,,0.635559095
0.636202007,0,,,0.636202007
0.632795653,0,,,0.632795653
0.640989579,0,,,0.640989579
0.631480951,0,,,0.631480951
0.657544535,0,,,0.657544535
0.673359389,0,,,0.673359389
0.649762805,0,,,0.649762805
0.626932914,0,,,0.626932914
0.616229128,0,,,0.616229128
0.614259195,0,,,0.614259195
0.665534953,0,,,0.665534953
0.654543361,0,,,0.654543361
0.660200014,0,,,0.660200014
0.638724663,0,,,0.638724663
0.629454103,0,,,0.629454103
0.629798573,0,,,0.629798573
0.593717864,0,,,0.593717864
0.590868711,0,,,0.590868711
0.600913068,0,,,0.600913068
0.633362823,0,,,0.633362823
0.595734524,0,,,0.595734524
0.582131572,0,,,0.582131572
0.581040365,0,,,0.581040365
0.638076647,0,,,0.638076647
0.607205751,0,,,0.607205751
0.617323873,0,,,0.617323873
0.613107991,0,,,0.613107991
0.61741316,0,,,0.61741316
0.60991175,0,,,0.60991175
0.626210602,0,,,0.626210602
0.608568396,0,,,0.608568396
0.600987852,0,,,0.600987852
0.623480994,0,,,0.623480994
0.601711432,0,,,0.601711432
0.606804965,0,,,0.606804965
0.621366899,0,,,0.621366899
0.611049687,0,,,0.611049687
0.618153899,0,,,0.618153899
0.608675834,0,,,0.608675834
0.600570798,0,,,0.600570798
0.608385726,0,,,0.608385726
0.597248202,0,,,0.597248202
0.640783193,0,,,0.640783193
0.660059325,0,,,0.660059325
0.663978582,0,,,0.663978582
0.627131122,0,,,0.627131122
0.623227549,0,,,0.623227549
0.616561146,0,,,0.616561146
0.610519856,0,,,0.610519856
0.614869372,0,,,0.614869372
0.606001256,0,,,0.606001256
0.622381145,0,,,0.622381145
0.623967209,0,,,0.623967209
0.613818602,0,,,0.613818602
0.592699302,0,,,0.592699302
0.610083989,0,,,0.610083989
0.597107158,0,,,0.597107158
0.619244387,0,,,0.619244387
0.663843775,0,,,0.663843775
0.673115785,0,,,0.673115785
0.658712344,0,,,0.658712344
0.641095358,0,,,0.641095358
0.622972357,0,,,0.622972357
0.634655488,0,,,0.634655488
0.61591622,0,,,0.61591622
0.675695357,0,,,0.675695357
0.671131699,0,,,0.671131699
0.673604507,0,,,0.673604507
0.65542672,0,,,0.65542672
0.665398806,0,,,0.665398806
0.669481471,0,,,0.669481471
0.538588133,0,,,0.538588133
0.654279365,0,,,0.654279365
0.659880819,0,,,0.659880819
0.650160946,0,,,0.650160946
0.631272499,0,,,0.631272499
0.620453768,0,,,0.620453768
0.624557681,0,,,0.624557681
0.615884208,0,,,0.615884208
0.590877325,0,,,0.590877325
0.601877983,0,,,0.601877983
0.629810556,0,,,0.629810556
0.640863807,0,,,0.640863807
0.638818001,0,,,0.638818001
0.661586625,0,,,0.661586625
0.667500045,0,,,0.667500045
0.672638424,0,,,0.672638424
0.640686159,0,,,0.640686159
0.631183174,0,,,0.631183174
0.632099429,0,,,0.632099429
0.635084256,0,,,0.635084256
0.622454904,0,,,0.622454904
0.651209808,0,,,0.651209808
0.641348268,0,,,0.641348268
0.640157772,0,,,0.640157772
0.647334756,0,,,0.647334756
0.643097215,0,,,0.643097215
0.620723007,0,,,0.620723007
0.607896982,0,,,0.607896982
0.61013171,0,,,0.61013171
0.614668413,0,,,0.614668413
0.636242062,0,,,0.636242062
0.624456864,0,,,0.624456864
0.611121344,0,,,0.611121344
0.626199739,0,,,0.626199739
0.622070867,0,,,0.622070867
0.627259703,0,,,0.627259703
0.613676765,0,,,0.613676765
0.614698062,0,,,0.614698062
0.614293516,0,,,0.614293516
0.620703648,0,,,0.620703648
0.645579461,0,,,0.645579461
0.653902641,0,,,0.653902641
0.610100432,0,,,0.610100432
0.597866666,0,,,0.597866666
0.609117431,0,,,0.609117431
0.630881722,0,,,0.630881722
0.626611319,0,,,0.626611319
0.62588955,0,,,0.62588955
0.612547784,0,,,0.612547784
0.624370575,0,,,0.624370575
0.623703033,0,,,0.623703033
0.626629047,0,,,0.626629047
0.61352428,0,,,0.61352428
0.62468944,0,,,0.62468944
0.634452757,0,,,0.634452757
0.628888535,0,,,0.628888535
0.627049453,0,,,0.627049453
0.575282074,0,,,0.575282074
0.67837544,0,,,0.67837544
0.70434714,0,,,0.70434714
0.691065232,0,,,0.691065232
0.670005285,0,,,0.670005285
0.65545391,0,,,0.65545391
0.663674971,0,,,0.663674971
0.649236885,0,,,0.649236885
0.653568003,0,,,0.653568003
0.680554706,0,,,0.680554706
0.622465412,0,,,0.622465412
0.644054105,0,,,0.644054105
0.611558974,0,,,0.611558974
0.64774179,0,,,0.64774179
0.634823154,0,,,0.634823154
0.645648117,0,,,0.645648117
0.645780291,0,,,0.645780291
0.676033159,0,,,0.676033159
0.667915457,0,,,0.667915457
0.679625444,0,,,0.679625444
0.59111455,0,,,0.59111455
0.597459762,0,,,0.597459762
0.591701643,0,,,0.591701643
0.627145772,0,,,0.627145772
0.639803005,0,,,0.639803005
0.630408668,0,,,0.630408668
0.612281454,0,,,0.612281454
0.60942063,0,,,0.60942063
0.630132346,0,,,0.630132346
0.630243769,0,,,0.630243769
0.57452142,0,,,0.57452142
0.649170086,0,,,0.649170086
0.635720719,0,,,0.635720719
0.643452419,0,,,0.643452419
0.58997961,0,,,0.58997961
0.614410951,0,,,0.614410951
0.596598995,0,,,0.596598995
0.62675785,0,,,0.62675785
0.611633076,0,,,0.611633076
0.619270186,0,,,0.619270186
0.606546579,0,,,0.606546579
0.590594495,0,,,0.590594495
0.601405159,0,,,0.601405159
0.646183791,0,,,0.646183791
0.628911481,0,,,0.628911481
0.64452386,0,,,0.64452386
0.63575245,0,,,0.63575245
0.635279139,0,,,0.635279139
0.658427853,0,,,0.658427853
0.664514288,0,,,0.664514288
0.625584096,0,,,0.625584096
0.607253189,0,,,0.607253189
0.608323445,0,,,0.608323445
0.660137076,0,,,0.660137076
0.638306007,0,,,0.638306007
0.625094206,0,,,0.625094206
0.639441416,0,,,0.639441416
0.624933513,0,,,0.624933513
0.624294709,0,,,0.624294709
0.623941556,0,,,0.623941556
0.60648371,0,,,0.60648371
0.639514789,0,,,0.639514789
0.637968044,0,,,0.637968044
0.646202174,0,,,0.646202174
0.638502369,0,,,0.638502369
0.637888009,0,,,0.637888009
0.631552489,0,,,0.631552489
0.594877916,0,,,0.594877916
0.615743133,0,,,0.615743133
0.56905226,0,,,0.56905226
0.587016901,0,,,0.587016901
0.587639147,0,,,0.587639147
0.593788498,0,,,0.593788498
0.638875003,0,,,0.638875003
0.643058243,0,,,0.643058243
0.651668528,0,,,0.651668528
0.633193122,0,,,0.633193122
0.63462384,0,,,0.63462384
0.639030719,0,,,0.639030719
0.624396404,0,,,0.624396404
0.627754104,0,,,0.627754104
0.60873165,0,,,0.60873165
0.62783374,0,,,0.62783374
0.623737593,0,,,0.623737593
0.646863416,0,,,0.646863416
0.620378097,0,,,0.620378097
0.603031022,0,,,0.603031022
0.62797834,0,,,0.62797834
0.658661378,0,,,0.658661378
0.605105162,0,,,0.605105162
0.604282074,0,,,0.604282074
0.602822775,0,,,0.602822775
0.626037432,0,,,0.626037432
0.647799834,0,,,0.647799834
0.650997601,0,,,0.650997601
0.635316891,0,,,0.635316891
0.632414784,0,,,0.632414784
0.643329949,0,,,0.643329949
0.643112758,0,,,0.643112758
0.640137419,0,,,0.640137419
0.625967619,0,,,0.625967619
0.635166972,0,,,0.635166972
0.66229275,0,,,0.66229275
0.654618176,0,,,0.654618176
0.616823899,0,,,0.616823899
0.612679931,0,,,0.612679931
0.607750994,0,,,0.607750994
0.661883912,0,,,0.661883912
0.609330482,0,,,0.609330482
0.617468038,0,,,0.617468038
0.612428643,0,,,0.612428643
0.644658084,0,,,0.644658084
0.649999512,0,,,0.649999512
0.647792781,0,,,0.647792781
0.604218869,0,,,0.604218869
0.599434724,0,,,0.599434724
0.587669828,0,,,0.587669828
0.58773722,0,,,0.58773722
0.595551846,0,,,0.595551846
0.609343538,0,,,0.609343538
0.654980482,0,,,0.654980482
0.654300655,0,,,0.654300655
0.641179139,0,,,0.641179139
0.630812672,0,,,0.630812672
0.624844479,0,,,0.624844479
0.643703635,0,,,0.643703635
0.595416363,0,,,0.595416363
0.66011213,0,,,0.66011213
0.665307493,0,,,0.665307493
0.642176215,0,,,0.642176215
0.675499615,0,,,0.675499615
0.567894008,0,,,0.567894008
0.549319495,0,,,0.549319495
0.563696783,0,,,0.563696783
0.636200028,0,,,0.636200028
0.625693946,0,,,0.625693946
0.625066,0,,,0.625066
0.652913276,0,,,0.652913276
0.668415119,0,,,0.668415119
0.665428975,0,,,0.665428975
0.634372813,0,,,0.634372813
0.636116463,0,,,0.636116463
0.641000791,0,,,0.641000791
0.656501783,0,,,0.656501783
0.624585829,0,,,0.624585829
0.647316629,0,,,0.647316629
0.604071523,0,,,0.604071523
0.616323925,0,,,0.616323925
0.602245199,0,,,0.602245199
0.660819239,0,,,0.660819239
0.655450063,0,,,0.655450063
0.656298969,0,,,0.656298969
0.625001619,0,,,0.625001619
0.636191498,0,,,0.636191498
0.631809469,0,,,0.631809469
0.622811925,0,,,0.622811925
0.607862724,0,,,0.607862724
0.585592252,0,,,0.585592252
0.657826861,0,,,0.657826861
0.647689622,0,,,0.647689622
0.648367007,0,,,0.648367007
0.598566965,0,,,0.598566965
0.62100235,0,,,0.62100235
0.627314944,0,,,0.627314944
0.629189655,0,,,0.629189655
0.661977148,0,,,0.661977148
0.631232433,0,,,0.631232433
0.644564723,0,,,0.644564723
0.657703109,0,,,0.657703109
0.659541514,0,,,0.659541514
0.64267461,0,,,0.64267461
0.637372872,0,,,0.637372872
0.641320292,0,,,0.641320292
0.595237655,0,,,0.595237655
0.608537087,0,,,0.608537087
0.601274396,0,,,0.601274396
0.629678467,0,,,0.629678467
0.625756042,0,,,0.625756042
0.627514339,0,,,0.627514339
0.621661504,0,,,0.621661504
0.645185855,0,,,0.645185855
0.637193267,0,,,0.637193267
0.597907936,0,,,0.597907936
0.583646842,0,,,0.583646842
0.569661047,0,,,0.569661047
0.614927553,0,,,0.614927553
0.608561497,0,,,0.608561497
0.617407055,0,,,0.617407055
0.621093224,0,,,0.621093224
0.611940782,0,,,0.611940782
0.563502599,0,,,0.563502599
0.60418427,0,,,0.60418427
0.592450349,0,,,0.592450349
0.591230352,0,,,0.591230352
0.637213731,0,,,0.637213731
0.627834105,0,,,0.627834105
0.64787827,0,,,0.64787827
0.631598349,0,,,0.631598349
0.649212762,0,,,0.649212762
0.607938178,0,,,0.607938178
0.625354543,0,,,0.625354543
0.632567557,0,,,0.632567557
0.645137143,0,,,0.645137143
0.620582793,0,,,0.620582793
0.622352095,0,,,0.622352095
0.638891494,0,,,0.638891494
0.596178091,0,,,0.596178091
0.598875248,0,,,0.598875248
0.587967332,0,,,0.587967332
0.598349765,0,,,0.598349765
0.600778978,0,,,0.600778978
0.588012229,0,,,0.588012229
0.645648366,0,,,0.645648366
0.635426043,0,,,0.635426043
0.662308652,0,,,0.662308652
0.646568699,0,,,0.646568699
0.640860439,0,,,0.640860439
0.623892178,0,,,0.623892178
0.642939078,0,,,0.642939078
0.60822141,0,,,0.60822141
0.625827717,0,,,0.625827717
0.574214333,0,,,0.574214333
0.627959828,0,,,0.627959828
0.632309356,0,,,0.632309356
0.621839255,0,,,0.621839255
0.657050393,0,,,0.657050393
0.617137473,0,,,0.617137473
0.610799141,0,,,0.610799141
0.627933638,0,,,0.627933638
0.619295459,0,,,0.619295459
0.624180782,0,,,0.624180782
0.644112469,0,,,0.644112469
0.645956692,0,,,0.645956692
0.652027898,0,,,0.652027898
0.620679115,0,,,0.620679115
0.636175833,0,,,0.636175833
0.613341977,0,,,0.613341977
0.681504464,0,,,0.681504464
0.643423983,0,,,0.643423983
0.650719893,0,,,0.650719893
0.627321789,0,,,0.627321789
0.62808967,0,,,0.62808967
0.631286699,0,,,0.631286699
0.611613049,0,,,0.611613049
0.610615186,0,,,0.610615186
0.603040062,0,,,0.603040062
0.613017731,0,,,0.613017731
0.626408784,0,,,0.626408784
0.637398312,0,,,0.637398312
0.637505764,0,,,0.637505764
0.634625699,0,,,0.634625699
0.634961525,0,,,0.634961525
0.639818379,0,,,0.639818379
0.651263264,0,,,0.651263264
0.615161095,0,,,0.615161095
0.624291768,0,,,0.624291768
0.629703384,0,,,0.629703384
0.626230398,0,,,0.626230398
0.623938459,0,,,0.623938459
0.670338578,0,,,0.670338578
0.664751987,0,,,0.664751987
0.675562334,0,,,0.675562334
0.590692173,0,,,0.590692173
0.594436951,0,,,0.594436951
0.592255688,0,,,0.592255688
0.618777554,0,,,0.618777554
0.61787326,0,,,0.61787326
0.648718361,0,,,0.648718361
0.658260179,0,,,0.658260179
0.668983868,0,,,0.668983868
0.658026413,0,,,0.658026413
0.64552133,0,,,0.64552133
0.645572241,0,,,0.645572241
0.657620781,0,,,0.657620781
0.624380316,0,,,0.624380316
0.587111916,0,,,0.587111916
0.595097343,0,,,0.595097343
0.594324956,0,,,0.594324956
0.644380143,0,,,0.644380143
0.630473426,0,,,0.630473426
0.64051185,0,,,0.64051185
0.618963574,0,,,0.618963574
0.607883908,0,,,0.607883908
0.623234054,0,,,0.623234054
0.655597519,0,,,0.655597519
0.610608907,0,,,0.610608907
0.599983766,0,,,0.599983766
0.62362801,0,,,0.62362801
0.603163724,0,,,0.603163724
0.61025191,0,,,0.61025191
0.613914415,0,,,0.613914415
0.628338665,0,,,0.628338665
0.644055467,0,,,0.644055467
0.640750369,0,,,0.640750369
0.647004423,0,,,0.647004423
0.638244363,0,,,0.638244363
0.655047387,0,,,0.655047387
0.656386253,0,,,0.656386253
0.632555978,0,,,0.632555978
0.634630829,0,,,0.634630829
0.637846039,0,,,0.637846039
0.635394795,0,,,0.635394795
0.625393545,0,,,0.625393545
0.604592457,0,,,0.604592457
0.612313374,0,,,0.612313374
0.612580912,0,,,0.612580912
0.602620743,0,,,0.602620743
0.601954018,0,,,0.601954018
0.601301541,0,,,0.601301541
0.666222181,0,,,0.666222181
0.659619315,0,,,0.659619315
0.665698377,0,,,0.665698377
0.665933983,0,,,0.665933983
0.598881908,0,,,0.598881908
0.592230456,0,,,0.592230456
0.64245327,0,,,0.64245327
0.648454422,0,,,0.648454422
0.650193756,0,,,0.650193756
0.638994383,0,,,0.638994383
0.613597331,0,,,0.613597331
0.616492759,0,,,0.616492759
0.632901533,0,,,0.632901533
0.616003199,0,,,0.616003199
0.587819837,0,,,0.587819837
0.583784822,0,,,0.583784822
0.585330284,0,,,0.585330284
0.589059432,0,,,0.589059432
0.575913969,0,,,0.575913969
0.581963073,0,,,0.581963073
0.58619119,0,,,0.58619119
0.579688817,0,,,0.579688817
0.631132916,0,,,0.631132916
0.624199824,0,,,0.624199824
0.626605692,0,,,0.626605692
0.628330723,0,,,0.628330723
0.615418844,0,,,0.615418844
0.62224495,0,,,0.62224495
0.613863034,0,,,0.613863034
0.624227173,0,,,0.624227173
0.658820191,0,,,0.658820191
0.657481054,0,,,0.657481054
0.656716263,0,,,0.656716263
0.659085636,0,,,0.659085636
0.688072158,0,,,0.688072158
0.637580625,0,,,0.637580625
0.64522432,0,,,0.64522432
0.64498553,0,,,0.64498553
0.614394065,0,,,0.614394065
0.615342108,0,,,0.615342108
0.60268345,0,,,0.60268345
0.598172245,0,,,0.598172245
0.681598389,0,,,0.681598389
0.679711288,0,,,0.679711288
0.682868133,0,,,0.682868133
0.68145161,0,,,0.68145161
0.658558029,0,,,0.658558029
0.645852785,0,,,0.645852785
0.656634858,0,,,0.656634858
0.686470841,0,,,0.686470841
0.621605187,0,,,0.621605187
0.606169423,0,,,0.606169423
0.618982922,0,,,0.618982922
0.609039386,0,,,0.609039386
0.612305123,0,,,0.612305123
0.60388088,0,,,0.60388088
0.603571604,0,,,0.603571604
0.598142066,0,,,0.598142066
0.605965714,0,,,0.605965714
0.603210126,0,,,0.603210126
0.587785241,0,,,0.587785241
0.582897551,0,,,0.582897551
0.586475347,0,,,0.586475347
0.590809286,0,,,0.590809286
0.56959739,0,,,0.56959739
0.575272064,0,,,0.575272064
0.61253313,0,,,0.61253313
0.605549544,0,,,0.605549544
0.597596152,0,,,0.597596152
0.610864891,0,,,0.610864891
0.652258506,0,,,0.652258506
0.654074896,0,,,0.654074896
0.643139804,0,,,0.643139804
0.663693238,0,,,0.663693238
0.657974932,0,,,0.657974932
0.656264342,0,,,0.656264342
0.654937226,0,,,0.654937226
0.63706327,0,,,0.63706327
dist,actual_issame,,,dist
0.646424394,0,,,0.646424394
0.647953477,0,,,0.647953477
0.635538745,0,,,0.635538745
0.627483997,0,,,0.627483997
0.666106834,0,,,0.666106834
0.658633428,0,,,0.658633428
0.639535579,0,,,0.639535579
0.664585317,0,,,0.664585317
0.668011922,0,,,0.668011922
0.648292529,0,,,0.648292529
0.660712976,0,,,0.660712976
0.667137901,0,,,0.667137901
0.671824599,0,,,0.671824599
0.643850543,0,,,0.643850543
0.647787121,0,,,0.647787121
0.673152829,0,,,0.673152829
0.63107078,0,,,0.63107078
0.63423182,0,,,0.63423182
0.646762734,0,,,0.646762734
0.658125361,0,,,0.658125361
0.659966282,0,,,0.659966282
0.633922602,0,,,0.633922602
0.667665159,0,,,0.667665159
0.668635387,0,,,0.668635387
0.666432618,0,,,0.666432618
0.66040348,0,,,0.66040348
0.671047168,0,,,0.671047168
0.670499846,0,,,0.670499846
0.639780837,0,,,0.639780837
0.672103264,0,,,0.672103264
0.678665145,0,,,0.678665145
0.67217435,0,,,0.67217435
0.646928895,0,,,0.646928895
0.663237573,0,,,0.663237573
0.620853167,0,,,0.620853167
0.613810514,0,,,0.613810514
0.612993231,0,,,0.612993231
0.63937126,0,,,0.63937126
0.652312299,0,,,0.652312299
0.658810828,0,,,0.658810828
0.639691396,0,,,0.639691396
0.636854561,0,,,0.636854561
0.646491398,0,,,0.646491398
0.655261636,0,,,0.655261636
0.662408441,0,,,0.662408441
0.66006156,0,,,0.66006156
0.64131347,0,,,0.64131347
0.641308114,0,,,0.641308114
0.640747267,0,,,0.640747267
0.62841452,0,,,0.62841452
0.642323474,0,,,0.642323474
0.657670202,0,,,0.657670202
0.582636924,0,,,0.582636924
0.650198428,0,,,0.650198428
0.610341858,0,,,0.610341858
0.618562273,0,,,0.618562273
0.643722745,0,,,0.643722745
0.631078037,0,,,0.631078037
0.646714116,0,,,0.646714116
0.650090946,0,,,0.650090946
0.660453841,0,,,0.660453841
0.622583974,0,,,0.622583974
0.606080001,0,,,0.606080001
0.606837429,0,,,0.606837429
0.663480402,0,,,0.663480402
0.664416241,0,,,0.664416241
0.671572415,0,,,0.671572415
0.635736426,0,,,0.635736426
0.660038364,0,,,0.660038364
0.659715389,0,,,0.659715389
0.649686091,0,,,0.649686091
0.638103562,0,,,0.638103562
0.635606697,0,,,0.635606697
0.647135707,0,,,0.647135707
0.573492721,0,,,0.573492721
0.653006677,0,,,0.653006677
0.627851326,0,,,0.627851326
0.618094354,0,,,0.618094354
0.621398928,0,,,0.621398928
0.65585529,0,,,0.65585529
0.608276348,0,,,0.608276348
0.629759194,0,,,0.629759194
0.615743989,0,,,0.615743989
0.658429979,0,,,0.658429979
0.624538128,0,,,0.624538128
0.61617317,0,,,0.61617317
0.641467952,0,,,0.641467952
0.65524102,0,,,0.65524102
0.657342989,0,,,0.657342989
0.666132508,0,,,0.666132508
0.638708258,0,,,0.638708258
0.633240035,0,,,0.633240035
0.683512963,0,,,0.683512963
0.538550522,0,,,0.538550522
0.558700733,0,,,0.558700733
0.544079578,0,,,0.544079578
0.631368772,0,,,0.631368772
0.644302831,0,,,0.644302831
0.65846876,0,,,0.65846876
0.638994161,0,,,0.638994161
0.651363087,0,,,0.651363087
0.643294801,0,,,0.643294801
0.637062893,0,,,0.637062893
0.640933877,0,,,0.640933877
0.651631904,0,,,0.651631904
0.599009478,0,,,0.599009478
0.609465328,0,,,0.609465328
0.580318019,0,,,0.580318019
0.645271224,0,,,0.645271224
0.622313356,0,,,0.622313356
0.628991966,0,,,0.628991966
0.631985774,0,,,0.631985774
0.63864157,0,,,0.63864157
0.628548239,0,,,0.628548239
0.634007316,0,,,0.634007316
0.599530988,0,,,0.599530988
0.609903859,0,,,0.609903859
0.605638068,0,,,0.605638068
0.664388091,0,,,0.664388091
0.654114991,0,,,0.654114991
0.668245852,0,,,0.668245852
0.640801305,0,,,0.640801305
0.644777135,0,,,0.644777135
0.637732026,0,,,0.637732026
0.636856138,0,,,0.636856138
0.637949661,0,,,0.637949661
0.637564177,0,,,0.637564177
0.64287319,0,,,0.64287319
0.637172869,0,,,0.637172869
0.641695533,0,,,0.641695533
0.601450864,0,,,0.601450864
0.59933263,0,,,0.59933263
0.616075868,0,,,0.616075868
0.613831634,0,,,0.613831634
0.647250822,0,,,0.647250822
0.656899082,0,,,0.656899082
0.65098404,0,,,0.65098404
0.651580184,0,,,0.651580184
0.601716963,0,,,0.601716963
0.590984945,0,,,0.590984945
0.591616878,0,,,0.591616878
0.639665428,0,,,0.639665428
0.647419318,0,,,0.647419318
0.616298684,0,,,0.616298684
0.672154297,0,,,0.672154297
0.695031143,0,,,0.695031143
0.67450233,0,,,0.67450233
0.655492131,0,,,0.655492131
0.659253584,0,,,0.659253584
0.657460922,0,,,0.657460922
0.637680289,0,,,0.637680289
0.63431092,0,,,0.63431092
0.632261363,0,,,0.632261363
0.609676489,0,,,0.609676489
0.630411777,0,,,0.630411777
0.62732834,0,,,0.62732834
0.572810506,0,,,0.572810506
0.561397353,0,,,0.561397353
0.563309733,0,,,0.563309733
0.654505223,0,,,0.654505223
0.670970081,0,,,0.670970081
0.662408636,0,,,0.662408636
0.61196397,0,,,0.61196397
0.633460531,0,,,0.633460531
0.624968758,0,,,0.624968758
0.661744318,0,,,0.661744318
0.661657805,0,,,0.661657805
0.623057563,0,,,0.623057563
0.660314684,0,,,0.660314684
0.647473435,0,,,0.647473435
0.659183151,0,,,0.659183151
0.638399794,0,,,0.638399794
0.616071229,0,,,0.616071229
0.648120171,0,,,0.648120171
0.649156547,0,,,0.649156547
0.660682276,0,,,0.660682276
0.652666237,0,,,0.652666237
0.60737837,0,,,0.60737837
0.629682349,0,,,0.629682349
0.600971285,0,,,0.600971285
0.573626742,0,,,0.573626742
0.656944363,0,,,0.656944363
0.640046089,0,,,0.640046089
0.642279206,0,,,0.642279206
0.638426014,0,,,0.638426014
0.660565769,0,,,0.660565769
0.663429713,0,,,0.663429713
0.601296564,0,,,0.601296564
0.606096172,0,,,0.606096172
0.596400344,0,,,0.596400344
0.619125353,0,,,0.619125353
0.622188588,0,,,0.622188588
